id_x,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,id_y,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,broad_sector,net_profit_margin,operating_profit_margin,roe,ebit,roce,roa,debt_to_equity,interest_coverage,net_debt,asset_turnover,debt_free,high_leverage_flag
1127,SUNPHARMA,2020,32838,25855,6983.0,21.26,382,303,2053,5010,16.0,4172,16.0,25.0,1317,240.0,45025,8315,14615,68194,22847,1220,10143,33984,68194,Healthcare,12.704793227358548,21.264997868323285,9.216834198608197,4930.0,9.201194475550578,6.117840279203449,0.18369601237158953,24.306930693069308,-1828,0.48153796521688125,No,False
1128,SUNPHARMA,2021,33498,25028,8470.0,25.29,-3449,141,2080,2799,18.0,2272,12.0,62.0,1318,240.0,46223,3869,17291,67622,21553,1567,9612,34890,67622,Healthcare,6.782494477282226,25.285091647262526,4.889912403417773,6390.0,12.695700548358896,3.359853302179764,0.08327055936982115,35.60992907801418,-5743,0.4953713288574724,No,False
1129,SUNPHARMA,2022,38654,28397,10258.0,26.54,-3505,127,2144,4481,24.0,3389,14.0,73.0,1319,240.0,47771,1290,20474,69776,22665,1287,12849,32975,69776,Healthcare,8.767527293423708,26.538003828840484,7.0587990252233865,8114.0,16.45808401452303,4.856970878238935,0.02686884255691404,53.173228346456696,-11559,0.5539727126805778,No,False
1130,SUNPHARMA,2023,43886,32235,11650.0,26.55,459,172,2529,9408,9.0,8513,35.0,33.0,1320,240.0,55755,6886,17831,80712,24065,4973,14824,36849,80712,Healthcare,19.39798569019733,26.546051132479608,15.20314313778016,9121.0,14.505176444394968,10.547378332837743,0.12297526564871863,70.40116279069767,-7938,0.5437357518089008,No,False
1131,SUNPHARMA,2024,48497,35479,13018.0,26.84,865,238,2557,11088,13.0,9610,40.0,34.0,1321,240.0,63427,3274,18367,85308,23211,5354,15026,41717,85308,Healthcare,19.815658700538176,26.84289749881436,15.094161810671148,10461.0,15.627194096293751,11.2650630655976,0.051423814535002436,58.331932773109244,-11752,0.5684929901064378,No,False
1133,TATACONSUM,2013,7351,6581,770.0,10.47,56,84,105,637,26.0,445,6.0,36.0,1401,62.0,4748,1389,2595,8794,4434,91,578,3691,8794,Consumer Staples,6.0535981499115765,10.474765338049245,9.251559251559252,665.0,10.727536699467656,5.060268364794178,0.28877338877338876,9.833333333333334,811,0.835910848305663,No,False
1134,TATACONSUM,2014,7738,6986,752.0,9.72,170,87,129,707,26.0,510,7.0,29.0,1402,62.0,5787,1438,2625,9911,5181,60,611,4060,9911,Consumer Staples,6.590850348927371,9.7182734556733,8.719439220379552,623.0,8.549471661863594,5.145797598627787,0.24585399213540776,10.597701149425287,827,0.7807486631016043,No,False
1135,TATACONSUM,2015,7993,7201,792.0,9.91,-77,82,133,500,43.0,273,4.0,6.0,1403,62.0,5431,1324,2641,9458,4922,47,622,3867,9458,Consumer Staples,3.415488552483423,9.908670086325534,4.96996176952485,659.0,9.66700894821769,2.886445337280609,0.24103404332787184,8.71951219512195,702,0.8451046732924509,No,False
1136,TATACONSUM,2016,6637,6271,366.0,5.51,38,117,117,170,99.0,-37,0.0,-999.0,1404,63.0,6184,1354,2294,9895,4662,39,1366,3828,9895,Consumer Staples,-0.5574807895133344,5.514539701672443,-0.5922842964623019,249.0,3.2758847520063155,-0.3739262253663466,0.21674403713782617,3.452991452991453,-12,0.6707427993936331,No,False
1137,TATACONSUM,2017,6780,5988,791.0,11.67,88,43,126,662,30.0,455,6.0,38.0,1405,63.0,6202,787,2499,9551,4573,63,1451,3465,9551,Consumer Staples,6.710914454277287,11.666666666666666,7.262569832402235,665.0,9.429948950652298,4.763899068160402,0.12561851556264964,20.441860465116278,-664,0.7098733116951105,No,False
1138,TATACONSUM,2018,6815,5976,839.0,12.31,73,52,116,753,25.0,556,8.0,30.0,1406,63.0,6968,1068,2362,10461,4798,135,1161,4366,10461,Consumer Staples,8.158473954512106,12.311078503301541,7.907836723083488,723.0,8.927028028151623,5.31497944747156,0.1518987341772152,17.53846153846154,-93,0.6514673549373865,No,False
1139,TATACONSUM,2019,7252,6466,786.0,10.84,124,78,123,735,36.0,457,6.0,39.0,1407,63.0,7269,1141,2408,10881,4913,424,1188,4355,10881,Consumer Staples,6.301709873138445,10.83838940981798,6.232951445717403,663.0,7.824855423108698,4.199981619336459,0.15561920349154393,11.666666666666666,-47,0.6664828600312471,No,False
1140,TATACONSUM,2020,9637,8345,1292.0,13.41,-163,69,242,809,34.0,460,5.0,54.0,1408,92.0,13723,1586,3072,18473,11656,95,1323,5399,18473,Consumer Staples,4.77326968973747,13.406661824219155,3.329714078899747,1050.0,6.817739107850139,2.490120716721702,0.11480275063336953,16.36231884057971,263,0.5216802901531965,No,False
1141,TATACONSUM,2021,11602,10058,1544.0,13.31,91,73,255,1311,24.0,930,9.0,44.0,1409,92.0,14442,1634,4050,20218,12023,113,806,7276,20218,Consumer Staples,8.015859334597483,13.308050336148941,6.398789046374019,1289.0,7.972538347352795,4.599861509545949,0.11242603550295859,22.397260273972602,828,0.5738450885349689,No,False
1142,TATACONSUM,2022,12425,10707,1719.0,13.84,88,87,278,1456,26.0,1015,10.0,60.0,1410,92.0,15050,1412,4521,21075,12599,247,797,7431,21075,Consumer Staples,8.169014084507042,13.835010060362174,6.703209615638621,1441.0,8.704844750513471,4.816132858837485,0.09325056135252939,20.770114942528735,615,0.5895610913404508,No,False
1143,TATACONSUM,2023,13783,11927,1856.0,13.47,328,130,304,1794,25.0,1320,12.0,65.0,1411,93.0,16184,1600,4886,22762,13070,295,1433,7965,22762,Consumer Staples,9.577015163607342,13.465863745193355,8.109602506604412,1552.0,8.681546120713767,5.799138915736754,0.09829821220126558,16.8,167,0.6055267551181794,No,False
1144,TATACONSUM,2024,15206,12922,2284.0,15.02,-81,87,377,1696,23.0,1215,12.0,64.0,1412,95.0,15962,3477,8345,27879,19358,190,871,7461,27879,Consumer Staples,7.9902669998684726,15.020386689464685,7.566793298872766,1907.0,9.762465444865363,4.358119014311847,0.21654107242947002,25.32183908045977,2606,0.5454284586965099,No,False
1146,TATAMOTORS,2013,188793,164197,24596.0,13.03,213,3560,7601,13647,28.0,9976,35.0,6.0,1466,638.0,36999,53716,76977,168330,55512,18454,8765,85600,168330,Consumer Discretionary,5.284094219595007,13.02802540348424,26.505832026994714,16995.0,18.603658336343635,5.9264539891879044,1.427212583362117,6.968820224719101,44951,1.1215647834610587,No,False
1147,TATAMOTORS,2014,232834,197980,34853.0,14.97,-157,4749,11078,18869,25.0,14050,48.0,5.0,1467,644.0,64960,60642,92180,218426,69092,33263,10687,105385,218426,Consumer Discretionary,6.034342063444342,14.96903373218688,21.416377050179864,23775.0,18.83227983460862,6.432384423099815,0.9243643680263398,7.305959149294588,49955,1.0659628432512613,No,False
1148,TATAMOTORS,2015,263159,223920,39239.0,14.91,714,4861,13389,21703,35.0,14073,48.0,0.0,1468,644.0,55618,73610,107442,237315,88479,28640,15337,104858,237315,Consumer Discretionary,5.347717539586334,14.910757374819026,25.013330489495573,25850.0,19.904213379327338,5.9300929144807535,1.3083431090256301,8.219090722073647,58273,1.10890167077513,No,False
1149,TATAMOTORS,2016,273046,234650,38395.0,14.06,-2670,4889,16711,14126,21.0,11678,40.0,1.0,1469,679.0,78273,69360,114872,263184,107232,25919,23767,106266,263184,Consumer Discretionary,4.276935021937695,14.061733187814507,14.791265579086026,21684.0,14.620529694158261,4.437199829776886,0.8785084608369642,7.307220290447944,45593,1.0374718827892273,No,False
1150,TATAMOTORS,2017,269693,240104,29589.0,10.97,1869,4238,17905,9315,35.0,7557,26.0,0.0,1470,679.0,57383,78604,135914,272580,95944,33699,20338,122600,272580,Consumer Discretionary,2.8020749518897414,10.971363735803303,13.015397333884469,11684.0,8.54930999663413,2.7723970944309926,1.3537942199717543,7.422840962718263,58266,0.9894086139848852,No,False
1151,TATAMOTORS,2018,291550,260093,31458.0,10.79,5933,4682,21554,11155,39.0,9091,31.0,0.0,1471,679.0,94749,88950,142813,327192,121414,40034,20813,144932,327192,Consumer Discretionary,3.1181615503344196,10.789915966386554,9.526554051221863,9904.0,5.371573615073382,2.778490916648329,0.9321163599782034,7.986117043998291,68137,0.8910670187535148,No,False
1152,TATAMOTORS,2019,301938,277274,24664.0,8.17,-26686,5759,23591,-31371,-8.0,-28724,-100.0,0.0,1472,679.0,59500,106175,139349,305703,111234,31884,15771,146814,305703,Consumer Discretionary,-9.513211321529585,8.16856440726242,-47.73093604081158,1073.0,0.6450100388328505,-9.396047798026189,1.7643197793250136,-0.35110262198298314,90404,0.9876841247877842,No,False
1153,TATAMOTORS,2020,261068,243081,17987.0,6.89,102,7243,21425,-10580,4.0,-11975,-39.0,0.0,1473,720.0,62359,124788,132313,320179,127107,35622,16308,141141,320179,Consumer Discretionary,-4.586927543781696,6.889775843841452,-18.984131010320393,-3438.0,-1.8300180446805454,-3.740095384144494,1.9782812029360008,2.4974458097473424,108480,0.8153813960315949,No,False
1154,TATAMOTORS,2021,249795,217507,32287.0,12.93,-11118,8097,23547,-10474,24.0,-13395,-41.0,0.0,1474,766.0,54481,142131,144193,341570,138708,20964,24620,157278,341570,Consumer Discretionary,-5.362397165675854,12.92539882703817,-24.245660397849658,8740.0,4.428051758554651,-3.921597329976286,2.5726464785418215,2.6144250957144624,117511,0.7313142254881869,No,False
1155,TATAMOTORS,2022,278454,253734,24720.0,8.88,2424,9312,24836,-7003,60.0,-11309,-34.0,0.0,1475,766.0,43795,146449,138051,329061,138855,10251,29380,150575,329061,Consumer Discretionary,-4.061353042154179,8.877588398801956,-25.378694374004173,-116.0,-0.06072980472226586,-3.4367488094912497,3.2864836965059134,2.9149484536082473,117069,0.846207845961691,No,False
1156,TATAMOTORS,2023,345967,314151,31816.0,9.2,6664,10225,24860,3394,21.0,2690,7.0,32.0,1476,766.0,44556,134113,155239,334674,132080,14274,26379,161941,334674,Consumer Discretionary,0.7775308049611668,9.196252821800924,5.935307356250828,6956.0,3.87661270097807,0.8037672481280291,2.9591147786946737,3.763325183374083,107734,1.0337432845097019,No,False
1157,TATAMOTORS,2024,437928,378389,59538.0,13.6,5673,9986,27270,27955,-14.0,31807,94.0,7.0,1477,766.0,84152,107262,177340,369521,121285,35698,22971,189566,369521,Consumer Discretionary,7.263066074788551,13.595385542828959,37.45613415294755,32268.0,16.79050889790821,8.607629877598297,1.2631244259167667,6.530242339274985,84291,1.1851234435931923,No,False
1159,TATAPOWER,2013,33177,27583,5595.0,16.86,375,2642,2052,1277,92.0,123,0.0,-319.0,1453,237.0,12098,37882,17038,67257,41353,2358,3120,20426,67257,Energy,0.37073876480694457,16.864092594267113,0.9971625456019456,3543.0,7.05537965230898,0.18288059235469914,3.0710985002026754,2.259651778955337,34762,0.49328694410990676,No,False
1160,TATAPOWER,2014,35726,28810,6916.0,19.36,229,3440,2730,975,99.0,12,-1.0,-114.0,1454,237.0,12164,40173,18810,71383,43394,3389,3019,21582,71383,Energy,0.033588982813637126,19.35845042825953,0.0967663898072736,4186.0,7.96211054894054,0.016810725242704848,3.2394968147730023,2.07703488372093,37154,0.5004833083507277,No,False
1161,TATAPOWER,2015,33593,27292,6301.0,18.76,1056,3699,2174,1484,72.0,457,1.0,210.0,1455,270.0,14048,40607,20260,75185,44726,3323,3445,23692,75185,Energy,1.3604024647992141,18.756883874616737,3.1917865623690456,4127.0,7.513882567137005,0.607834009443373,2.836080458164548,1.9889159232224927,37162,0.4468045487796768,No,False
1162,TATAPOWER,2016,29494,27389,2105.0,7.14,4060,3236,1649,1281,53.0,786,2.0,53.0,1456,270.0,11363,38849,19575,70057,36414,1345,11785,20513,70057,Energy,2.664948803146403,7.137044822675799,6.7566405914209575,456.0,0.9032922625886455,1.1219435602438015,3.3395512765408752,1.9051297898640296,27064,0.42100004282227327,No,False
1163,TATAPOWER,2017,27588,22114,5473.0,19.84,1297,3365,1956,1450,24.0,1100,3.0,39.0,1457,270.0,12944,48815,20799,82829,46595,2178,11873,22184,82829,Energy,3.9872408293460926,19.838335508191967,8.32450431360678,3517.0,5.669928581792387,1.3280372816284152,3.694187982442864,2.011887072808321,36942,0.33307175023240654,No,False
1164,TATAPOWER,2018,26840,24545,2295.0,8.55,6586,3761,2346,2773,6.0,2611,9.0,15.0,1458,270.0,16129,48589,16903,81892,44656,1653,12429,23154,81892,Energy,9.728017883755587,8.550670640834575,15.921702542837979,-51.0,-0.07847602634332491,3.1883456259463685,2.962924568571254,2.3613400691305504,36160,0.32774874224588485,No,False
1165,TATAPOWER,2019,29881,26811,3070.0,10.27,7186,4170,2393,3693,29.0,2606,9.0,15.0,1459,270.0,18035,48506,17262,84073,44305,2576,13542,23651,84073,Energy,8.721261001974499,10.27408721261002,14.236547391423107,677.0,1.0133061920941162,3.099687176620318,2.649877082764272,2.4594724220623503,34964,0.3554173159040358,No,False
1166,TATAPOWER,2020,29136,22331,6805.0,23.36,2280,4494,2634,1958,33.0,1316,4.0,41.0,1460,270.0,19296,51936,18172,89674,47666,1612,14535,25861,89674,Energy,4.516749038989566,23.355985722130697,6.725953184094859,4171.0,5.833403261447232,1.4675379708722707,2.6544004906470406,2.021584334668447,37401,0.3249102303900796,No,False
1167,TATAPOWER,2021,32703,25782,6921.0,21.16,1775,4010,2745,1941,26.0,1439,4.0,44.0,1461,320.0,22003,46708,29625,98655,52179,3270,13149,30056,98655,Energy,4.400207931994006,21.163196037060818,6.446266182860727,4176.0,6.0494560414886065,1.4586184177183112,2.092371097074766,2.1685785536159603,33559,0.3314885206020982,No,False
1168,TATAPOWER,2022,42816,35785,7031.0,16.42,2486,3859,3122,2535,15.0,2156,5.0,32.0,1462,320.0,22122,51195,38913,112550,57389,4635,14160,36365,112550,Energy,5.035500747384155,16.421431240657697,9.606986899563319,3909.0,5.308472642829012,1.9155930697467793,2.281213795561893,2.466182948950505,37035,0.38041759218125276,No,False
1169,TATAPOWER,2023,55109,47381,7728.0,14.02,5540,4372,3439,5457,30.0,3810,10.0,19.0,1463,320.0,28468,52923,46386,128096,61747,5376,16670,44303,128096,Energy,6.913571285996843,14.023117821045563,13.234681117132139,4289.0,5.2489872844537455,2.97433175118661,1.8383701542309296,3.0347666971637692,36253,0.43021640019985014,No,False
1170,TATAPOWER,2024,61449,50714,10735.0,17.47,3416,4633,3786,5732,25.0,4280,12.0,17.0,1464,320.0,32036,53689,53010,139054,67210,11561,16316,43968,139054,Energy,6.965125551270159,17.469771680580646,13.227840276919272,6949.0,8.076006740658958,3.0779409438060035,1.659321300531586,3.054392402331103,37373,0.4419074604110633,No,False
1172,TATASTEEL,2013,134712,130746,3965.0,2.94,1445,3968,5575,-4133,78.0,-7272,-6.0,-11.0,1427,971.0,33201,68529,44176,146876,68002,14277,3258,61340,146876,Materials,-5.398182789951898,2.943316111408041,-21.280580592297788,-1610.0,-1.5676575690596977,-4.951115226449522,2.0054137890670725,1.3634072580645162,65271,0.9171818404640649,No,False
1173,TATASTEEL,2014,148614,132430,16184.0,10.89,716,4337,5841,6722,45.0,3665,3.0,27.0,1428,971.0,39561,81629,49443,171604,74907,26822,5093,64781,171604,Materials,2.466120284764558,10.889956531686112,9.042238231520773,10343.0,8.46669559024566,2.1357311018391183,2.0139396032764236,3.896702789946968,76536,0.8660287638982774,No,False
1174,TATASTEEL,2015,139504,136095,3409.0,2.44,5994,4848,5944,-1388,99.0,-3939,-3.0,-20.0,1429,971.0,30378,80701,47059,159109,68100,28678,3455,58876,159109,Materials,-2.8235749512558783,2.4436575295332035,-12.564994098695333,-2535.0,-2.2623828647925035,-2.475661339082013,2.574276691441513,1.939562706270627,77246,0.8767825830091321,No,False
1175,TATASTEEL,2016,101965,102590,-625.0,-0.61,10346,4221,5306,193,99.0,-497,0.0,-203.0,1430,970.0,42762,81987,51165,176884,72200,35996,10714,57974,176884,Materials,-0.4874221546609131,-0.6129554258814298,-1.136467575230952,-5931.0,-4.717663996691033,-0.2809751023269488,1.8747599012165006,2.3030087656953326,71273,0.5764512335768074,No,False
1176,TATASTEEL,2017,112299,99156,13144.0,11.7,-3789,5072,5673,-1391,99.0,-4169,-4.0,-23.0,1431,970.0,36849,83014,51614,172447,92007,15784,12457,52200,172447,Materials,-3.712410618082084,11.704467537555988,-11.023559586451254,7471.0,6.1829136080375395,-2.4175543790265994,2.195034242047648,1.8444400630914826,70557,0.6512087771895133,No,False
1177,TATASTEEL,2018,123249,101816,21433.0,17.39,10898,5455,5742,21135,16.0,17743,12.0,9.0,1432,1145.0,59726,92147,55704,208722,96105,16614,17899,78103,208722,Materials,14.396060008600475,17.38999910749783,29.148527213287117,15691.0,10.25434916153655,8.500780943072604,1.5138078888140494,5.926856095325389,74248,0.5904935751861328,No,False
1178,TATASTEEL,2019,157669,128351,29318.0,18.59,1524,7660,7342,15841,42.0,9122,9.0,15.0,1433,1145.0,67780,100816,63032,232773,124442,18641,5738,83952,232773,Materials,5.785538057576315,18.59465081912107,13.234675371780922,21976.0,12.946783629176215,3.918839384292852,1.4626913311570549,4.026370757180157,95078,0.6773508955076405,No,False
1179,TATASTEEL,2020,139817,122354,17463.0,12.49,-2884,7533,8441,-1395,-99.0,1174,1.0,74.0,1434,1145.0,72431,116328,59245,249149,134551,19497,6285,88816,249149,Materials,0.8396689959017859,12.489897508886616,1.5956290094596066,9022.0,4.7508214676889375,0.4712039783422771,1.5810590409916276,1.93535112173105,110043,0.5611782507656061,No,False
1180,TATASTEEL,2021,156294,125790,30504.0,19.52,180,7607,9234,13844,41.0,8190,6.0,40.0,1435,1198.0,73041,88501,81169,243909,135775,19007,10682,78445,243909,Materials,5.240124380974318,19.517063994779072,11.031937391398053,21270.0,13.069927491704558,3.357809674919745,1.19210926871321,4.033653214144866,77819,0.6407881627984208,No,False
1181,TATASTEEL,2022,243959,180469,63490.0,26.02,1300,5462,9101,50227,17.0,41749,33.0,16.0,1436,1221.0,113222,75561,92417,282422,133288,22046,13140,113948,282422,Materials,17.113121467131773,26.02486483384503,36.48016916718366,54389.0,28.625186838171828,14.782488616325923,0.6602500808262629,11.861955327718784,62421,0.8638101847589778,No,False
1182,TATASTEEL,2023,243353,211053,32300.0,13.27,1569,6299,9335,18235,56.0,8075,7.0,50.0,1437,1221.0,101861,84893,97421,285396,146621,31213,8410,99151,285396,Materials,3.3182249653795104,13.272899861518042,7.833569391358336,22965.0,12.21705013964623,2.829401953776507,0.8235482431462331,5.376885219876171,76483,0.8526853915261602,No,False
1183,TATASTEEL,2024,229171,206923,22248.0,9.71,-6005,7508,9882,-1147,99.0,-4910,-4.0,-101.0,1438,1247.0,90788,87082,90195,269312,148814,34356,6258,79885,269312,Materials,-2.1425049417247384,9.70803461170916,-5.334926929972293,12366.0,6.903867304610952,-1.823164211026616,0.9461835171402184,2.1634256792754396,80824,0.8509498277091255,No,False
1185,TCS,2013,62989,44950,18040.0,28.64,1178,48,1080,18090,22.0,14076,36.0,31.0,1414,196.0,38350,332,13054,51932,9828,1895,1897,38312,51932,Information Technology,22.346758957913288,28.639921256092332,36.51740777253152,16960.0,43.6236431915222,27.104675344681507,0.008613085663882115,400.375,-1565,1.2129130401294,No,False
1186,TCS,2014,81809,56657,25153.0,30.75,1637,39,1349,25402,24.0,19332,49.0,33.0,1415,196.0,48999,297,17337,66829,9544,3168,3434,50682,66829,Information Technology,23.630651884267014,30.746005940666677,39.29667649151337,23804.0,48.096662086801906,28.927561388020173,0.006037198902327472,686.9230769230769,-3137,1.224154184560595,No,False
1187,TCS,2015,94648,70167,24482.0,25.87,3720,104,1799,26298,24.0,20060,51.0,78.0,1416,196.0,50439,358,22325,73318,11638,2766,1662,57252,73318,Information Technology,21.194320006761895,25.866368016228552,39.616865804285574,22683.0,44.48257603984861,27.36026623748602,0.007070208353905401,271.1730769230769,-1304,1.2909244660247143,No,False
1188,TCS,2016,108646,77969,30677.0,28.24,3084,33,1888,31840,24.0,24338,62.0,35.0,1417,197.0,70875,245,16974,88291,11774,1670,22822,52025,88291,Information Technology,22.401192864900686,28.2357380851573,34.2441467807294,28789.0,40.36765427597908,27.565663544415624,0.0034472084646555608,1023.060606060606,-22577,1.23054444960415,No,False
